listing_id,seller_id,material_type,quantity_kg,price_per_kg,latitude,longitude,industry,quality_grade,available_monthly,created_at
L0251,C039,Metal_Scrap,2443,24.07,26.224741,83.83773,Automotive,B,True,2026-02-01T22:27:27.182856
L0252,C377,Construction_Debris,1587,2.61,21.052346,83.463481,Manufacturing,C,True,2026-02-27T22:27:27.182901
L0253,C295,Metal_Scrap,4859,17.38,20.338307,85.210419,Energy,A,True,2026-02-06T22:27:27.182946
L0254,C006,E_Waste,4894,70.07,23.909712,83.536474,Food_Processing,B,True,2026-02-02T22:27:27.182992
L0255,C034,Metal_Scrap,1101,26.73,27.800974,79.567438,Automotive,B,True,2026-02-02T22:27:27.183039
L0256,C378,Organic,2528,0.16,22.074958,76.831761,Textile,C,True,2026-01-29T22:27:27.183085
L0257,C420,Paper,4445,4.25,24.474198,81.524618,Manufacturing,C,False,2026-01-30T22:27:27.183132
L0258,C001,Metal_Scrap,2558,23.23,23.146652,77.874235,Manufacturing,C,True,2026-02-01T22:27:27.183242
L0259,C376,Metal_Scrap,3402,20.35,29.649912,78.378398,Electronics,A,False,2026-02-15T22:27:27.183301
L0260,C091,Metal_Scrap,3320,22.47,21.948771,75.879749,Chemical,B,True,2026-02-06T22:27:27.183639
L0261,C295,Plastic,1855,18.55,27.400002,74.222641,Electronics,C,True,2026-01-31T22:27:27.183713
L0262,C473,Metal_Scrap,1687,16.88,29.720515,77.120747,Energy,B,True,2026-02-05T22:27:27.183759
L0263,C307,Construction_Debris,2935,4.68,12.171345,76.575989,Steel,C,True,2026-02-18T22:27:27.183875
L0264,C097,Paper,96,5.2,11.873103,80.546499,Chemical,B,False,2026-02-01T22:27:27.184080
L0265,C318,Organic,3350,0.23,20.553022,81.11494,Food_Processing,C,True,2026-02-24T22:27:27.184586
L0266,C374,Metal_Scrap,3931,29.68,22.275503,76.302559,Food_Processing,A,True,2026-01-31T22:27:27.184680
L0267,C424,E_Waste,4658,57.8,11.725123,80.952939,Manufacturing,A,True,2026-02-19T22:27:27.184730
L0268,C344,Paper,173,5.35,24.126144,76.881986,Textile,A,False,2026-02-24T22:27:27.184776
L0269,C119,Organic,687,1.54,20.134288,77.006303,Chemical,C,True,2026-02-15T22:27:27.185260
L0270,C431,Plastic,841,17.88,30.239297,74.757927,Textile,A,True,2026-02-15T22:27:27.185327
L0271,C174,Organic,2780,1.89,23.394607,79.742936,Pharmaceutical,B,True,2026-02-20T22:27:27.185587
L0272,C253,Textile,3198,8.32,23.911344,77.549269,Energy,A,True,2026-02-27T22:27:27.185651
L0273,C307,Metal_Scrap,2793,38.36,20.364548,79.845459,Chemical,C,True,2026-02-10T22:27:27.185703
L0274,C183,Organic,2920,2.43,21.764408,81.453424,Steel,B,True,2026-01-30T22:27:27.185793
L0275,C205,Plastic,4049,8.23,11.25345,81.826307,Energy,A,False,2026-02-01T22:27:27.185857
L0276,C464,Paper,2687,7.36,22.275238,86.718608,Energy,A,True,2026-02-08T22:27:27.185906
L0277,C481,Plastic,1276,13.11,22.326688,81.001236,Textile,A,True,2026-02-25T22:27:27.185988
L0278,C479,Glass,2824,7.08,31.418358,78.80523,Electronics,B,True,2026-02-05T22:27:27.186038
L0279,C017,Wood,1814,4.88,21.086092,84.864884,Textile,B,False,2026-02-17T22:27:27.186084
L0280,C423,Metal_Scrap,3390,17.34,30.275533,75.535413,Steel,B,False,2026-02-11T22:27:27.186133
L0281,C336,Metal_Scrap,1091,33.5,20.312487,76.864168,Energy,B,True,2026-02-09T22:27:27.186178
L0282,C215,Metal_Scrap,1132,17.35,24.10168,86.475,Food_Processing,A,True,2026-02-18T22:27:27.186223
L0283,C407,Plastic,1491,13.36,22.181319,80.778063,Steel,A,True,2026-02-23T22:27:27.186269
L0284,C373,Paper,261,7.75,21.611187,81.780295,Manufacturing,A,True,2026-02-22T22:27:27.186313
L0285,C164,Metal_Scrap,2725,33.63,27.656391,77.966576,Construction,A,False,2026-02-25T22:27:27.186357
L0286,C220,Paper,2110,6.97,30.360878,77.981931,Automotive,B,True,2026-02-18T22:27:27.186409
L0287,C423,Paper,689,4.13,26.886691,87.356834,Energy,A,True,2026-02-11T22:27:27.186459
L0288,C152,Organic,1843,0.94,10.118814,80.411743,Steel,A,True,2026-02-16T22:27:27.186505
L0289,C061,Textile,3747,7.26,12.807515,77.70994,Steel,C,True,2026-02-10T22:27:27.186548
L0290,C048,E_Waste,2809,53.39,24.526715,76.6239,Food_Processing,A,False,2026-02-02T22:27:27.186592
L0291,C461,Construction_Debris,3534,4.87,31.13933,78.67144,Automotive,A,False,2026-02-07T22:27:27.186636
L0292,C011,Construction_Debris,913,1.22,31.87583,77.654344,Textile,C,True,2026-02-16T22:27:27.186679
L0293,C114,Metal_Scrap,4547,29.31,31.712623,79.420191,Construction,C,True,2026-02-02T22:27:27.186722
L0294,C123,Paper,4587,7.68,24.583614,77.316034,Manufacturing,B,True,2026-02-12T22:27:27.186765
L0295,C203,Plastic,3529,15.84,22.250053,86.619114,Chemical,B,True,2026-02-01T22:27:27.186808
L0296,C227,Construction_Debris,3180,4.99,22.387551,78.385619,Textile,C,True,2026-02-11T22:27:27.186856
L0297,C346,Organic,3343,2.18,23.181462,76.69132,Food_Processing,B,False,2026-02-24T22:27:27.186901
L0298,C274,Textile,4235,7.58,29.795256,77.08658,Food_Processing,C,True,2026-02-21T22:27:27.186944
L0299,C495,Plastic,1922,19.58,28.619631,78.949136,Textile,A,True,2026-02-12T22:27:27.186987
L0300,C466,Plastic,4797,12.64,22.55047,77.582121,Manufacturing,B,True,2026-02-08T22:27:27.187108
L0301,C362,Metal_Scrap,4227,34.67,21.271173,77.440311,Electronics,B,True,2026-02-12T22:27:27.187157
L0302,C261,Glass,4410,9.89,22.223041,76.53783,Pharmaceutical,A,False,2026-02-25T22:27:27.187203
L0303,C148,Textile,3316,5.63,21.990735,81.372768,Textile,A,True,2026-02-22T22:27:27.187247
L0304,C443,Organic,4147,2.06,27.831296,76.729294,Steel,B,True,2026-02-22T22:27:27.187291
L0305,C219,E_Waste,2879,61.89,15.167445,79.074304,Steel,B,True,2026-02-19T22:27:27.187339
L0306,C442,Metal_Scrap,4902,25.28,24.590406,75.641013,Pharmaceutical,B,False,2026-02-01T22:27:27.187391
L0307,C199,Metal_Scrap,3548,23.23,23.695555,86.408709,Food_Processing,B,True,2026-02-09T22:27:27.187460
L0308,C475,Plastic,3391,8.89,23.723461,78.466296,Electronics,B,True,2026-02-13T22:27:27.187523
L0309,C062,Construction_Debris,4513,3.42,26.962054,84.279487,Food_Processing,C,True,2026-02-01T22:27:27.187569
L0310,C124,Organic,94,1.63,15.591574,79.289016,Energy,C,True,2026-02-10T22:27:27.187616
L0311,C224,Paper,1145,5.57,22.567566,80.786835,Automotive,C,False,2026-02-12T22:27:27.187660
L0312,C319,Plastic,1683,14.83,16.139141,77.664792,Construction,C,True,2026-02-15T22:27:27.187704
L0313,C473,Wood,3046,3.9,28.121276,77.242721,Electronics,A,True,2026-01-30T22:27:27.187749
L0314,C075,Paper,701,7.22,20.440254,77.112882,Chemical,A,True,2026-02-13T22:27:27.187798
L0315,C487,Metal_Scrap,3111,15.86,24.363257,78.605009,Textile,C,False,2026-02-19T22:27:27.187844
L0316,C204,Metal_Scrap,3070,37.06,22.237717,78.748645,Steel,B,True,2026-02-10T22:27:27.188051
L0317,C188,Plastic,2413,14.79,22.071372,75.476268,Energy,A,True,2026-02-23T22:27:27.188165
L0318,C434,Textile,4652,5.17,27.279547,74.517806,Automotive,B,True,2026-02-05T22:27:27.188262
L0319,C340,Metal_Scrap,1348,17.37,15.889137,80.646086,Electronics,C,True,2026-02-17T22:27:27.188321
L0320,C320,Wood,612,3.18,16.792615,77.751319,Food_Processing,A,True,2026-01-30T22:27:27.188376
L0321,C125,Plastic,4388,16.8,15.091391,77.769406,Energy,C,True,2026-02-10T22:27:27.188422
L0322,C339,Metal_Scrap,1472,33.43,24.826459,79.449568,Steel,B,True,2026-02-07T22:27:27.188466
L0323,C010,Construction_Debris,1006,3.88,15.608046,78.598173,Energy,B,True,2026-01-30T22:27:27.188506
L0324,C237,Metal_Scrap,2466,25.99,23.771466,78.05849,Automotive,A,True,2026-02-10T22:27:27.188546
L0325,C437,Wood,1695,4.02,24.012547,80.078724,Food_Processing,C,False,2026-02-06T22:27:27.188585
L0326,C211,Metal_Scrap,2643,39.07,24.857179,81.676927,Chemical,B,False,2026-02-10T22:27:27.188624
L0327,C158,Glass,3397,8.32,29.894567,74.370229,Steel,B,True,2026-02-15T22:27:27.188663
L0328,C466,E_Waste,1833,51.51,12.570442,81.016792,Food_Processing,B,False,2026-02-05T22:27:27.188703
L0329,C496,Plastic,4565,6.3,22.285295,83.684136,Food_Processing,A,True,2026-02-01T22:27:27.188742
L0330,C173,Plastic,1939,12.87,21.279628,77.634533,Chemical,B,True,2026-02-27T22:27:27.188781
L0331,C242,Plastic,4491,19.05,27.680497,78.958503,Construction,A,True,2026-02-22T22:27:27.188821
L0332,C323,Plastic,188,10.45,23.237051,81.124664,Pharmaceutical,C,True,2026-02-18T22:27:27.188860
L0333,C393,Glass,2321,4.55,14.060215,81.54174,Electronics,C,True,2026-02-24T22:27:27.188900
L0334,C065,Metal_Scrap,776,36.92,24.687403,78.970503,Steel,C,True,2026-02-18T22:27:27.188941
L0335,C157,Metal_Scrap,787,39.2,24.972836,84.188999,Pharmaceutical,C,True,2026-02-23T22:27:27.188981
L0336,C055,Plastic,850,8.46,21.921277,81.224041,Automotive,B,False,2026-02-09T22:27:27.189021
L0337,C109,Glass,308,8.66,23.044988,75.20439,Steel,B,True,2026-02-13T22:27:27.189061
L0338,C055,Organic,885,1.75,23.828869,77.690775,Chemical,A,True,2026-01-30T22:27:27.189101
L0339,C153,Metal_Scrap,2924,15.87,24.988441,82.930255,Textile,C,True,2026-02-08T22:27:27.189140
L0340,C358,Metal_Scrap,2348,25.88,23.493837,77.746215,Food_Processing,A,True,2026-02-19T22:27:27.189179
L0341,C414,Metal_Scrap,2987,23.61,23.034083,79.133394,Energy,B,False,2026-02-18T22:27:27.189218
L0342,C191,Plastic,4628,7.42,12.147643,76.0033,Food_Processing,C,True,2026-02-23T22:27:27.189257
L0343,C032,Metal_Scrap,2536,30.54,20.716686,81.34614,Chemical,B,True,2026-01-31T22:27:27.189296
L0344,C258,Wood,481,4.8,23.194954,79.687784,Steel,B,True,2026-02-11T22:27:27.189335
L0345,C284,Metal_Scrap,385,38.89,21.878278,78.719929,Food_Processing,C,True,2026-02-18T22:27:27.189374
L0346,C315,Plastic,1395,11.62,21.99702,77.337939,Manufacturing,B,True,2026-02-21T22:27:27.189413
L0347,C179,Construction_Debris,4270,4.16,27.770158,77.252393,Automotive,C,True,2026-02-25T22:27:27.189456
L0348,C328,Metal_Scrap,4069,16.64,24.3566,79.618172,Construction,A,True,2026-01-31T22:27:27.189499
L0349,C370,Plastic,2589,5.61,21.596825,75.309906,Energy,B,False,2026-02-16T22:27:27.189542
L0350,C485,Paper,4818,4.07,12.793121,76.149806,Construction,B,True,2026-02-02T22:27:27.189585
L0351,C487,Organic,1172,0.86,26.431935,89.528341,Steel,B,True,2026-01-31T22:27:27.189627
L0352,C457,Metal_Scrap,3395,25.79,20.582204,84.306994,Textile,A,True,2026-02-02T22:27:27.189665
L0353,C039,Metal_Scrap,1312,18.98,12.341684,78.156442,Textile,A,True,2026-02-03T22:27:27.189704
L0354,C217,Organic,3157,1.2,28.97931,78.695873,Food_Processing,C,True,2026-02-26T22:27:27.189745
L0355,C113,Paper,1212,6.54,12.997181,81.351944,Food_Processing,A,True,2026-02-19T22:27:27.189784
L0356,C072,Paper,1296,7.53,23.517,80.293015,Automotive,C,False,2026-02-20T22:27:27.189836
L0357,C484,Metal_Scrap,4663,29.07,24.993382,80.386577,Food_Processing,A,True,2026-02-17T22:27:27.189882
L0358,C132,Plastic,4110,6.65,23.526886,86.163794,Pharmaceutical,A,True,2026-02-27T22:27:27.189922
L0359,C122,Plastic,2391,17.85,29.794804,75.305867,Chemical,C,False,2026-02-05T22:27:27.189962
L0360,C055,Metal_Scrap,4950,36.25,14.473753,77.673135,Chemical,C,True,2026-02-26T22:27:27.190001
L0361,C378,Organic,4918,2.08,23.478678,84.549744,Textile,B,True,2026-02-03T22:27:27.190041
L0362,C090,Textile,4530,8.56,23.49261,75.971807,Pharmaceutical,A,False,2026-02-14T22:27:27.190085
L0363,C318,Glass,1990,6.43,21.847995,78.923948,Pharmaceutical,C,True,2026-02-12T22:27:27.190128
L0364,C264,Textile,4368,7.46,22.829036,79.856987,Automotive,A,True,2026-02-05T22:27:27.190170
L0365,C490,Paper,1884,3.26,26.944744,86.490192,Construction,A,True,2026-02-27T22:27:27.190209
L0366,C450,Organic,472,0.32,21.877036,81.501602,Manufacturing,A,True,2026-02-07T22:27:27.190249
L0367,C199,Paper,4302,5.32,16.137082,76.516247,Manufacturing,A,True,2026-02-21T22:27:27.190288
L0368,C345,Metal_Scrap,441,23.42,17.568354,81.21552,Energy,A,True,2026-02-23T22:27:27.190328
L0369,C328,Metal_Scrap,3192,36.72,22.457535,75.708959,Electronics,C,True,2026-02-08T22:27:27.190367
L0370,C325,Organic,713,1.58,31.676706,74.17423,Construction,C,True,2026-01-31T22:27:27.190407
L0371,C026,Plastic,3251,18.89,17.1083,77.224718,Steel,A,False,2026-01-31T22:27:27.190448
L0372,C201,E_Waste,4801,74.71,21.153563,77.096997,Manufacturing,C,False,2026-02-18T22:27:27.190487
L0373,C307,Wood,1011,4.8,17.549134,77.995037,Energy,B,True,2026-02-18T22:27:27.190527
L0374,C280,Wood,4551,2.81,23.966222,89.370694,Automotive,C,False,2026-02-12T22:27:27.190565
L0375,C350,Organic,1001,1.73,29.314833,78.379401,Construction,B,True,2026-02-23T22:27:27.190604
L0376,C157,Textile,3573,11.1,21.259975,85.295131,Pharmaceutical,B,True,2026-02-09T22:27:27.190646
L0377,C270,Plastic,1268,6.17,30.785634,77.613357,Electronics,A,True,2026-02-16T22:27:27.190689
L0378,C117,Metal_Scrap,3844,31.59,21.107536,88.648416,Textile,C,True,2026-02-15T22:27:27.190732
L0379,C125,Wood,3249,2.0,26.813278,83.48189,Pharmaceutical,B,False,2026-02-06T22:27:27.190775
L0380,C370,Metal_Scrap,1572,32.08,21.214706,76.7071,Construction,A,True,2026-02-02T22:27:27.190818
L0381,C225,Textile,4253,10.37,20.777177,79.308501,Pharmaceutical,A,False,2026-02-22T22:27:27.190860
L0382,C178,Plastic,4215,16.85,12.703068,79.104738,Steel,B,True,2026-02-15T22:27:27.190899
L0383,C047,Plastic,3415,12.35,13.89774,76.685522,Manufacturing,B,True,2026-02-11T22:27:27.190938
L0384,C378,Wood,885,4.58,23.668306,81.826608,Chemical,C,False,2026-02-11T22:27:27.190977
L0385,C152,Paper,1128,2.04,27.260024,76.824924,Food_Processing,C,True,2026-02-23T22:27:27.191017
L0386,C278,Paper,4305,5.04,23.711235,77.936391,Energy,C,True,2026-02-07T22:27:27.191055
L0387,C172,Textile,618,11.48,16.962532,76.757337,Automotive,C,True,2026-02-17T22:27:27.191094
L0388,C113,Metal_Scrap,2287,15.98,23.659718,79.694501,Food_Processing,A,True,2026-02-01T22:27:27.191133
L0389,C039,Organic,1152,2.06,28.777422,75.131479,Energy,A,True,2026-02-18T22:27:27.191176
L0390,C210,Metal_Scrap,3547,26.87,23.220676,75.398028,Textile,A,True,2026-02-21T22:27:27.191219
L0391,C419,Construction_Debris,112,1.19,21.00355,80.459754,Food_Processing,B,True,2026-01-30T22:27:27.191263
L0392,C070,Construction_Debris,2467,4.98,20.236908,79.575371,Pharmaceutical,C,False,2026-02-14T22:27:27.191302
L0393,C068,Organic,2589,1.84,27.716101,76.512606,Construction,C,False,2026-01-31T22:27:27.191341
L0394,C401,Paper,833,5.04,21.167709,80.10316,Chemical,C,False,2026-02-13T22:27:27.191380
L0395,C492,Textile,1997,9.27,31.883702,78.969984,Textile,A,False,2026-02-03T22:27:27.191419
L0396,C012,Plastic,1994,7.79,17.496553,79.396332,Pharmaceutical,A,True,2026-02-26T22:27:27.191458
L0397,C473,Metal_Scrap,4378,21.92,12.235612,79.0816,Textile,C,True,2026-02-16T22:27:27.191497
L0398,C014,Construction_Debris,3415,1.67,24.564322,80.635375,Energy,B,True,2026-02-25T22:27:27.191535
L0399,C056,Metal_Scrap,2721,24.05,15.87685,81.76344,Automotive,B,True,2026-02-27T22:27:27.191574
L0400,C105,Plastic,240,5.94,24.393584,76.953455,Chemical,B,True,2026-02-26T22:27:27.191613
L0401,C376,Organic,595,1.94,21.624517,77.858806,Chemical,B,True,2026-01-30T22:27:27.191652
L0402,C075,Metal_Scrap,258,24.22,24.428555,76.957229,Electronics,C,False,2026-02-03T22:27:27.191693
L0403,C180,Metal_Scrap,2434,33.08,21.321205,79.957387,Steel,C,False,2026-02-06T22:27:27.191732
L0404,C115,Metal_Scrap,3472,17.41,21.474941,77.760126,Food_Processing,C,True,2026-02-08T22:27:27.191771
L0405,C450,Plastic,69,12.12,29.656634,78.914256,Food_Processing,A,False,2026-02-24T22:27:27.191810
L0406,C135,Textile,3890,11.65,30.435864,76.991341,Electronics,B,True,2026-02-17T22:27:27.191864
L0407,C328,Textile,397,4.73,31.049572,74.67933,Food_Processing,C,True,2026-02-13T22:27:27.191906
L0408,C067,Metal_Scrap,205,23.53,13.300382,81.336971,Automotive,B,False,2026-02-03T22:27:27.191946
L0409,C056,Organic,3871,2.35,13.672779,81.846465,Textile,C,False,2026-02-23T22:27:27.191985
L0410,C406,Metal_Scrap,4088,27.35,20.094435,86.610023,Food_Processing,C,True,2026-02-08T22:27:27.192024
L0411,C408,Plastic,2489,6.85,21.733197,76.806165,Pharmaceutical,A,False,2026-02-03T22:27:27.192063
L0412,C238,Textile,2935,9.14,16.629805,81.594087,Electronics,A,True,2026-02-02T22:27:27.192102
L0413,C208,Wood,2399,3.36,27.654301,78.587608,Manufacturing,C,False,2026-01-30T22:27:27.192141
L0414,C303,Construction_Debris,445,4.6,24.377544,76.700481,Manufacturing,C,True,2026-02-13T22:27:27.192180
L0415,C312,Wood,4955,3.04,30.41803,74.149268,Energy,A,True,2026-02-18T22:27:27.192220
L0416,C399,Plastic,334,5.22,22.848906,81.656658,Automotive,A,True,2026-02-13T22:27:27.192259
L0417,C386,Plastic,2547,11.42,23.173896,83.506193,Electronics,A,True,2026-02-14T22:27:27.192298
L0418,C473,Plastic,3056,13.57,20.232282,80.974407,Automotive,A,True,2026-02-23T22:27:27.192336
L0419,C383,Construction_Debris,4382,3.09,31.652924,77.134766,Chemical,B,True,2026-02-25T22:27:27.192375
L0420,C056,Construction_Debris,4611,3.22,20.227169,79.761367,Textile,A,False,2026-02-16T22:27:27.192414
L0421,C307,Metal_Scrap,125,28.3,24.759639,78.127504,Automotive,A,False,2026-02-11T22:27:27.192453
L0422,C131,Textile,4581,11.4,24.555133,80.037671,Food_Processing,C,True,2026-02-19T22:27:27.192492
L0423,C277,Wood,3111,2.63,23.769547,81.076094,Textile,B,True,2026-02-04T22:27:27.192531
L0424,C046,E_Waste,4608,72.87,31.664305,78.911134,Pharmaceutical,A,True,2026-02-26T22:27:27.192570
L0425,C418,Metal_Scrap,2875,18.62,21.991198,79.259721,Construction,C,True,2026-02-01T22:27:27.192609
L0426,C410,Metal_Scrap,3277,39.0,25.277467,89.950535,Manufacturing,B,True,2026-02-13T22:27:27.192648
L0427,C402,Wood,4186,3.5,27.99878,74.498732,Automotive,A,True,2026-02-15T22:27:27.192687
L0428,C477,Metal_Scrap,1700,20.94,25.119829,86.058988,Textile,A,False,2026-02-26T22:27:27.192726
L0429,C117,E_Waste,4497,46.37,31.323195,75.735373,Textile,A,True,2026-02-15T22:27:27.192770
L0430,C060,Metal_Scrap,4128,17.47,29.438839,75.282159,Pharmaceutical,A,True,2026-02-06T22:27:27.192813
L0431,C046,Metal_Scrap,3606,34.58,29.449253,78.51028,Chemical,B,True,2026-02-24T22:27:27.192855
L0432,C054,Plastic,3261,11.85,23.249483,76.161204,Chemical,C,True,2026-02-15T22:27:27.193064
L0433,C471,Metal_Scrap,231,23.38,27.103335,78.51702,Food_Processing,A,False,2026-02-05T22:27:27.193121
L0434,C450,Construction_Debris,4183,1.45,22.244306,81.470632,Pharmaceutical,A,True,2026-01-31T22:27:27.193235
L0435,C377,Paper,143,6.31,20.181914,77.555748,Construction,B,True,2026-02-08T22:27:27.193403
L0436,C025,Paper,2040,5.96,30.833571,79.573699,Construction,B,True,2026-02-08T22:27:27.193472
L0437,C035,Metal_Scrap,1237,36.19,13.253015,78.088193,Chemical,B,True,2026-02-11T22:27:27.193543
L0438,C191,Construction_Debris,2450,4.63,24.896472,81.713406,Energy,B,True,2026-02-01T22:27:27.193678
L0439,C355,Plastic,3171,8.63,11.440129,81.325948,Construction,C,True,2026-02-15T22:27:27.193782
L0440,C034,Plastic,2946,17.05,20.147937,88.008403,Electronics,C,True,2026-02-03T22:27:27.193880
L0441,C045,Construction_Debris,4317,3.59,24.29374,77.093928,Textile,B,True,2026-02-16T22:27:27.193926
L0442,C330,Plastic,4270,15.32,31.620177,79.990665,Food_Processing,A,True,2026-02-07T22:27:27.193971
L0443,C420,Wood,4673,5.6,23.99237,81.162004,Electronics,A,False,2026-02-04T22:27:27.194015
L0444,C107,Metal_Scrap,505,30.0,23.850507,78.668168,Automotive,B,True,2026-02-11T22:27:27.194059
L0445,C459,Wood,4096,3.15,21.253466,80.811899,Food_Processing,C,True,2026-02-17T22:27:27.194103
L0446,C453,Paper,3107,7.47,17.497168,80.41964,Manufacturing,B,True,2026-02-22T22:27:27.194146
L0447,C011,Paper,3715,4.95,11.896681,76.15012,Construction,A,True,2026-02-01T22:27:27.194189
L0448,C207,Organic,101,2.3,23.88453,79.211689,Chemical,A,True,2026-02-20T22:27:27.194232
L0449,C152,Metal_Scrap,406,36.06,22.162532,86.472014,Chemical,B,False,2026-02-25T22:27:27.194275
L0450,C127,Organic,1856,0.93,11.993451,81.461559,Construction,B,True,2026-02-15T22:27:27.194319
L0451,C193,Organic,4091,2.57,10.396459,77.040074,Chemical,C,True,2026-02-14T22:27:27.194361
L0452,C166,Metal_Scrap,820,39.2,27.636078,75.596926,Food_Processing,C,True,2026-01-29T22:27:27.194404
L0453,C304,Construction_Debris,1902,2.9,23.488064,80.957706,Energy,C,True,2026-02-03T22:27:27.194447
L0454,C463,Metal_Scrap,3630,24.67,10.908839,78.984361,Manufacturing,B,True,2026-01-29T22:27:27.194489
L0455,C256,Wood,2856,5.34,29.410325,75.978439,Electronics,A,True,2026-02-05T22:27:27.194547
L0456,C212,Construction_Debris,4038,4.33,31.748547,76.71927,Chemical,A,True,2026-02-26T22:27:27.194591
L0457,C216,E_Waste,1648,45.11,27.088756,76.09654,Electronics,B,True,2026-01-29T22:27:27.194635
L0458,C449,Plastic,1795,11.04,21.605241,75.639128,Electronics,C,False,2026-02-26T22:27:27.194680
L0459,C097,E_Waste,4125,37.41,12.729272,76.225357,Food_Processing,A,True,2026-02-11T22:27:27.194829
L0460,C448,Plastic,895,17.8,21.496735,83.505504,Food_Processing,C,False,2026-02-05T22:27:27.195012
L0461,C306,Metal_Scrap,2012,26.74,31.926614,75.954745,Electronics,C,True,2026-02-23T22:27:27.195144
L0462,C324,Metal_Scrap,1224,17.15,20.423067,83.439165,Automotive,C,True,2026-02-22T22:27:27.195194
L0463,C164,Wood,4321,4.06,21.141863,77.406624,Automotive,C,True,2026-02-27T22:27:27.195238
L0464,C273,Metal_Scrap,2821,39.63,24.482762,80.939923,Electronics,A,True,2026-02-01T22:27:27.195340
L0465,C394,Organic,4570,2.3,20.168825,79.991012,Pharmaceutical,C,True,2026-02-17T22:27:27.195389
L0466,C063,Organic,4751,1.22,20.66754,80.69766,Food_Processing,C,True,2026-02-21T22:27:27.195571
