company_id,month_index,industry,company_size,employee_total,facility_area_sqm,operating_hours_per_day,operating_days_per_week,number_of_shifts,monthly_electricity_kwh,peak_demand_kw,power_factor,renewable_energy_percent,electricity_provider,diesel_liters_monthly,petrol_liters_monthly,natural_gas_kg_monthly,lpg_kg_monthly,coal_tons_monthly,furnace_oil_liters_monthly,biomass_tons_monthly,water_consumption_kl_monthly,water_recycling_percent,metal_scrap_kg_monthly,plastic_waste_kg_monthly,organic_waste_kg_monthly,paper_waste_kg_monthly,wood_waste_kg_monthly,production_volume_monthly,raw_material_consumption_tons,avg_temperature,scope1_kg,scope2_kg,scope3_kg,total_co2_kg,emission_intensity
C005,10,Steel,Large,4880,114562.1,15,5,3,46271.93,694.08,0.906,6.58,BESCOM,4535.46,124.73,3315.01,322.15,3.1875,359.6,0,2440.0,11.42,4577.7,1831.1,915.5,915.5,0,2571.9,128.59,34.94500874085113,30387.56,35447.7,25718.66,91553.92,18.76
C005,11,Steel,Large,407,4569.0,8,7,1,50742.12,761.13,0.963,20.41,MSEDCL,6644.0,112.39,4856.16,438.5,4.6694,314.38,0,203.5,36.77,5175.4,2070.1,1035.1,1035.1,0,2587.5,129.37,31.515858321001705,44514.81,33117.55,25874.78,103507.13,254.32
C005,12,Steel,Large,195,5035.0,11,6,3,54699.83,820.5,0.967,17.64,Adani Electricity,6411.99,148.25,4686.59,496.85,4.5063,141.93,0,97.5,17.96,5256.2,2102.5,1051.2,1051.2,0,2522.4,126.12,25.757707278016944,42960.36,36940.86,25223.71,105124.93,539.1
C005,13,Steel,Large,2056,70056.6,17,6,2,54641.69,819.63,0.917,23.28,Tata Power,7407.87,178.16,5414.48,296.91,5.2062,123.62,0,1028.0,43.54,5311.7,2124.7,1062.3,1062.3,0,2222.7,111.13,26.679578825039982,49632.76,34375.31,22226.53,106234.59,51.67
C005,14,Steel,Large,1985,96821.3,9,7,1,47407.73,711.12,0.851,4.91,Tata Power,5710.25,166.02,4173.67,152.35,4.0131,484.91,0,992.5,22.69,5144.4,2057.8,1028.9,1028.9,0,2766.2,138.31,23.540756950196958,38258.68,36967.27,27662.38,102888.33,51.83
C005,15,Steel,Large,4152,113081.8,15,7,1,47143.93,707.16,0.883,10.11,Adani Electricity,4920.9,75.14,3596.73,114.67,3.4584,368.2,0,2076.0,33.19,4936.3,1974.5,987.3,987.3,0,3100.7,155.04,27.11946313624721,32970.03,34749.66,31007.28,98726.97,23.78
C005,16,Steel,Large,1068,15461.2,21,6,1,71138.22,1067.07,0.919,26.05,BESCOM,8281.07,57.75,6052.71,356.0,5.8199,112.35,0,534.0,9.0,6015.9,2406.4,1203.2,1203.2,0,2169.7,108.49,21.32833376334862,55483.14,43138.59,21697.17,120318.9,112.66
C005,17,Steel,Large,2425,90788.9,9,5,2,59195.01,887.93,0.977,11.92,MSEDCL,7213.51,118.21,5272.42,306.24,5.0696,244.42,0,1212.5,33.34,5795.9,2318.4,1159.2,1159.2,0,2483.5,124.18,22.094768821344694,48330.53,42753.28,24835.04,115918.86,47.8
C005,18,Steel,Large,3383,165078.5,8,7,1,53176.71,797.65,0.908,6.06,Tata Power,5967.5,194.5,4361.7,202.12,4.1939,330.82,0,1691.5,48.93,5528.7,2211.5,1105.7,1105.7,0,2962.8,148.14,25.614451507096888,39982.23,40964.36,29628.01,110574.6,32.69
C005,19,Steel,Large,3854,55977.0,21,5,1,54870.0,823.05,0.878,25.94,BESCOM,4528.8,174.03,3310.14,366.79,3.1828,288.59,0,1927.0,17.43,4349.3,1739.7,869.9,869.9,0,2331.9,116.6,22.389311678642077,30342.94,33322.89,23319.19,86985.02,22.57
C005,20,Steel,Large,3774,51399.1,16,7,2,60099.44,901.49,0.903,29.8,Adani Electricity,4856.07,188.85,3549.35,275.27,3.4128,450.69,0,1887.0,43.89,4473.8,1789.5,894.8,894.8,0,2234.5,111.73,24.75793575148098,32535.7,34595.59,22345.34,89476.62,23.71
C006,1,Steel,Enterprise,4141,102110.7,14,7,1,202479.82,3037.2,0.899,0.17,Tata Power,22616.08,117.3,16530.3,195.02,15.8945,186.63,0,2070.5,11.36,23380.9,9352.4,4676.2,4676.2,0,15034.3,751.72,21.097938856526653,151527.71,165746.61,150343.45,467617.78,112.92
C006,2,Steel,Enterprise,4824,214828.9,23,6,2,234822.08,3522.33,0.969,13.9,Tata Power,29644.31,101.19,21667.29,252.08,20.8339,199.41,0,2412.0,29.01,22901.0,9160.4,4580.2,4580.2,0,9362.3,468.12,28.004038200903175,198616.85,165779.8,93623.08,458019.73,94.95
C006,3,Steel,Enterprise,11949,128204.4,18,7,3,279341.01,4190.12,0.859,21.54,MSEDCL,31864.88,86.52,23290.33,470.81,22.3945,30.13,0,5974.5,46.72,23565.7,9426.3,4713.1,4713.1,0,7810.9,390.54,25.274340308594518,213494.68,179711.73,78108.57,471314.97,39.44
C006,4,Steel,Enterprise,3927,165409.3,10,6,2,226720.58,3400.81,0.943,8.55,Tata Power,30947.46,196.51,22619.78,429.27,21.7498,261.24,0,1963.5,6.16,26102.9,10441.2,5220.6,5220.6,0,14468.7,723.44,32.891236899208835,207348.0,170022.59,144687.29,522057.88,132.94
C006,5,Steel,Enterprise,2417,112898.3,11,6,3,290190.68,4352.86,0.956,23.8,BESCOM,27669.14,56.51,20223.63,353.26,19.4458,475.7,0,1208.5,30.08,27511.7,11004.7,5502.3,5502.3,0,18353.3,917.67,32.287832891401855,185383.25,181317.46,183533.43,550234.15,227.65
C006,6,Steel,Enterprise,5211,227170.7,15,5,2,281046.14,4215.69,0.883,18.33,BESCOM,30226.96,91.22,22093.16,429.05,21.2434,211.87,0,2605.5,33.38,29298.5,11719.4,5859.7,5859.7,0,19523.3,976.17,21.43302970752002,202520.62,188216.23,195233.27,585970.12,112.45
C006,7,Steel,Enterprise,9243,411423.3,24,6,1,229897.42,3448.46,0.933,5.04,BESCOM,29079.44,80.93,21254.43,355.18,20.4369,128.44,0,4621.5,31.6,24955.9,9982.3,4991.2,4991.2,0,12527.1,626.36,20.87681921162831,194832.26,179013.88,125271.3,499117.44,54.0
C006,8,Steel,Enterprise,5603,155940.7,16,5,3,265956.31,3989.34,0.979,20.28,BESCOM,25604.27,172.81,18714.39,341.29,17.9946,168.61,0,2801.5,45.28,24168.0,9667.2,4833.6,4833.6,0,13794.5,689.72,31.589340911740738,171548.58,173867.09,137944.97,483360.63,86.27
C006,9,Steel,Enterprise,4666,110782.1,14,5,1,237207.22,3558.11,0.958,12.04,BESCOM,30471.94,170.05,22272.22,193.48,21.4156,270.01,0,2333.0,44.0,23791.9,9516.8,4758.4,4758.4,0,10057.6,502.88,29.76316053570791,204162.0,171099.41,100576.39,475837.81,101.98
C006,10,Steel,Enterprise,12427,453257.0,24,7,2,259670.16,3895.05,0.908,20.08,BESCOM,27802.91,59.02,20321.4,324.92,19.5398,478.81,0,6213.5,8.77,25527.1,10210.8,5105.4,5105.4,0,15409.8,770.49,30.350073362309985,186279.5,170163.47,154098.2,510541.17,41.08
C006,11,Steel,Enterprise,9482,226646.9,19,7,2,228478.66,3427.18,0.881,13.51,BESCOM,31799.49,196.12,23242.53,108.01,22.3486,368.59,0,4741.0,38.43,26163.4,10465.4,5232.7,5232.7,0,14817.2,740.86,23.654850740958,213056.56,162039.06,148172.04,523267.65,55.19
C006,12,Steel,Enterprise,10825,371724.6,19,6,2,282329.93,4234.95,0.858,23.64,BESCOM,25809.58,95.47,18864.46,205.25,18.1389,180.07,0,5412.5,4.38,27139.3,10855.7,5427.9,5427.9,0,19307.4,965.37,34.05436734546594,172924.21,176788.26,193074.43,542786.9,50.14
C006,13,Steel,Enterprise,7557,231449.6,10,6,3,265411.6,3981.17,0.925,13.42,BESCOM,29897.6,177.71,21852.43,183.4,21.012,465.3,0,3778.5,5.82,27736.3,11094.5,5547.3,5547.3,0,16597.2,829.86,32.26174562736787,200313.93,188439.09,165972.08,554725.11,73.41
C006,14,Steel,Enterprise,9901,219675.1,16,7,1,328507.63,4927.61,0.853,24.18,MSEDCL,37482.23,154.24,27396.1,238.44,26.3424,487.81,0,4950.5,32.05,26401.8,10560.7,5280.4,5280.4,0,7265.7,363.29,32.33720845451541,251130.95,204247.11,72657.4,528035.45,53.33
C006,15,Steel,Enterprise,7627,309598.2,10,7,1,286135.7,4292.04,0.957,14.61,Tata Power,36010.55,105.13,26320.44,127.27,25.3081,12.91,0,3813.5,6.76,25536.5,10214.6,5107.3,5107.3,0,6911.3,345.56,34.44672667383761,241270.7,200347.28,69112.8,510730.78,66.96
C006,16,Steel,Enterprise,6388,176184.0,13,5,3,277046.29,4155.69,0.931,9.35,BESCOM,44159.0,104.72,32276.21,254.58,31.0348,282.22,0,3194.0,9.59,29996.6,11998.6,5999.3,5999.3,0,9814.0,490.7,23.176330259982176,295865.27,205926.63,98140.39,599932.3,93.92
C006,17,Steel,Enterprise,5450,91704.9,16,6,2,294527.24,4417.91,0.863,8.92,BESCOM,40894.87,153.74,29890.44,347.22,28.7408,316.59,0,2725.0,11.44,30386.5,12154.6,6077.3,6077.3,0,11376.7,568.83,23.489683078440216,273995.65,219967.86,113766.83,607730.34,111.51
C006,18,Steel,Enterprise,9088,378821.9,10,7,3,355646.73,5334.7,0.904,25.44,Adani Electricity,29717.27,76.53,21720.62,254.83,20.8852,481.91,0,4544.0,12.43,29739.4,11895.8,5947.9,5947.9,0,17824.4,891.22,22.007056044192332,199105.7,217438.18,178244.45,594788.32,65.45
C006,19,Steel,Enterprise,2472,85921.6,20,5,2,270942.93,4064.14,0.881,20.43,Tata Power,33740.87,79.83,24661.51,125.85,23.713,21.32,0,1236.0,18.57,24675.8,9870.3,4935.2,4935.2,0,9066.8,453.34,23.987767049814703,226063.85,176784.89,90667.66,493516.41,199.64
C006,20,Steel,Enterprise,1699,75752.3,23,6,3,212772.84,3191.59,0.899,4.48,BESCOM,30455.04,178.93,22259.87,256.96,21.4037,478.11,0,849.5,6.66,25514.6,10205.8,5102.9,5102.9,0,13958.1,697.9,21.53224294486307,204048.76,166662.31,139580.8,510291.88,300.35
C007,1,Steel,Startup,465,9356.9,15,5,3,8304.37,124.57,0.914,8.38,BESCOM,1397.71,184.27,1021.6,354.67,0.9823,306.97,0,232.5,3.33,1014.0,405.6,202.8,202.8,0,467.6,23.38,27.776120329178063,9364.68,6238.87,4676.12,20279.67,43.61
C007,2,Steel,Startup,25,334.8,18,5,1,10076.78,151.15,0.954,20.41,MSEDCL,1250.65,51.82,914.11,482.6,0.879,368.75,0,12.5,17.66,936.3,374.5,187.3,187.3,0,376.9,18.85,24.44803371931483,8379.33,6576.75,3769.24,18725.32,749.01
C007,3,Steel,Startup,91,1268.2,15,6,2,8812.69,132.19,0.861,5.56,BESCOM,1265.68,195.18,925.1,218.18,0.8895,384.61,0,45.5,31.23,932.0,372.8,186.4,186.4,0,333.5,16.68,25.729094594793438,8480.06,6824.92,3335.36,18640.34,204.84
C007,4,Steel,Startup,323,10081.5,17,5,3,12025.02,180.38,0.977,23.24,Adani Electricity,1013.38,122.9,740.69,468.12,0.7122,260.38,0,161.5,30.82,1046.9,418.8,209.4,209.4,0,657.9,32.9,22.349576554607125,6789.64,7569.03,6579.09,20937.76,64.82
C007,5,Steel,Startup,191,6112.7,19,7,2,9038.9,135.58,0.852,2.85,Tata Power,962.15,92.89,703.25,426.38,0.6762,430.68,0,95.5,42.33,1000.5,400.2,200.1,200.1,0,636.3,31.81,33.78389800459332,6446.43,7200.63,6362.86,20009.92,104.76
C007,6,Steel,Startup,365,14986.1,19,7,2,11104.1,166.56,0.948,25.26,Tata Power,1323.78,190.61,967.56,117.27,0.9304,82.41,0,182.5,6.59,983.3,393.3,196.7,196.7,0,399.1,19.95,30.889698649779433,8869.34,6805.35,3990.89,19665.57,53.88
C007,7,Steel,Startup,367,11630.0,8,7,3,9811.27,147.17,0.864,25.22,MSEDCL,877.74,153.33,641.55,449.33,0.6169,318.15,0,183.5,38.06,858.0,343.2,171.6,171.6,0,526.3,26.32,22.401074524318595,5880.87,6016.15,5263.27,17160.29,46.76
C007,8,Steel,Startup,495,6913.7,17,6,3,8774.69,131.62,0.89,21.79,Tata Power,780.88,159.96,570.76,346.39,0.5488,94.01,0,247.5,17.77,866.6,346.6,173.3,173.3,0,647.3,32.36,31.756876767280957,5231.93,5627.12,6472.89,17331.94,35.01
C007,9,Steel,Startup,374,6769.1,9,5,1,8211.69,123.18,0.938,1.06,BESCOM,795.93,72.33,581.76,222.24,0.5594,438.33,0,187.0,49.82,885.7,354.3,177.1,177.1,0,571.9,28.6,25.524642957602726,5332.76,6662.25,5719.08,17714.1,47.36
C007,10,Steel,Startup,198,5248.0,15,7,1,10838.94,162.58,0.854,17.79,Adani Electricity,1247.12,103.32,911.53,417.68,0.8765,46.5,0,99.0,29.41,940.1,376.0,188.0,188.0,0,313.9,15.7,27.214593348291857,8355.67,7306.65,3139.22,18801.54,94.96
C007,11,Steel,Startup,282,9627.3,9,6,2,10712.0,160.68,0.928,16.84,BESCOM,953.07,173.76,696.6,299.3,0.6698,38.53,0,141.0,2.93,1020.2,408.1,204.0,204.0,0,671.3,33.57,25.013574780440912,6385.54,7304.24,6713.22,20403.01,72.35
C007,12,Steel,Startup,222,3529.4,24,7,1,11738.91,176.08,0.862,15.52,BESCOM,1414.54,59.38,1033.9,420.55,0.9941,383.29,0,111.0,36.68,1073.2,429.3,214.6,214.6,0,385.5,19.28,24.4916526573783,9477.45,8132.15,3855.11,21464.71,96.69
C007,13,Steel,Startup,344,17077.9,18,7,1,9403.39,141.05,0.974,5.35,Tata Power,1332.02,77.67,973.58,244.89,0.9361,167.26,0,172.0,1.31,1043.8,417.5,208.8,208.8,0,465.3,23.26,20.36287645837033,8924.52,7298.44,4652.59,20875.56,60.68
C007,14,Steel,Startup,470,9574.8,21,6,3,9914.07,148.71,0.899,8.96,BESCOM,1113.44,77.92,813.82,421.06,0.7825,229.09,0,235.0,24.15,1051.9,420.7,210.4,210.4,0,617.6,30.88,22.002199586239158,7460.02,7400.99,6176.0,21037.01,44.76
C007,15,Steel,Startup,366,14867.1,21,5,3,9915.03,148.73,0.97,13.11,Tata Power,1343.79,193.49,982.19,127.58,0.9444,28.53,0,183.0,14.11,1010.3,404.1,202.1,202.1,0,413.7,20.69,23.925585256038588,9003.36,7064.81,4137.42,20205.59,55.21
C007,16,Steel,Startup,380,10636.0,20,6,1,9846.87,147.7,0.913,8.16,BESCOM,1639.17,56.98,1198.09,347.88,1.152,281.0,0,190.0,17.3,1141.0,456.4,228.2,228.2,0,442.3,22.11,24.727842816460385,10982.46,7415.68,4422.52,22820.66,60.05
C007,17,Steel,Startup,276,4173.0,23,7,1,12125.97,181.89,0.857,21.97,BESCOM,1135.1,168.16,829.65,349.77,0.7977,247.24,0,138.0,48.98,1198.5,479.4,239.7,239.7,0,860.6,43.03,22.174476085697258,7605.16,7758.41,8605.93,23969.49,86.85
C007,18,Steel,Startup,473,23032.4,16,5,2,11230.12,168.45,0.944,9.26,MSEDCL,1263.63,87.64,923.6,440.25,0.8881,280.61,0,236.5,26.17,1251.5,500.6,250.3,250.3,0,820.8,41.04,21.721533078038263,8466.31,8355.88,8208.43,25030.62,52.92
C007,19,Steel,Startup,274,3635.7,13,6,1,10428.2,156.42,0.906,21.24,Tata Power,1456.82,191.85,1064.8,439.99,1.0238,334.51,0,137.0,23.11,1097.8,439.1,219.6,219.6,0,546.0,27.3,26.17648312376763,9760.7,6735.29,5459.73,21955.72,80.13
C007,20,Steel,Startup,404,11461.3,24,7,1,10024.51,150.37,0.871,15.38,MSEDCL,1386.98,163.76,1013.76,401.64,0.9748,8.97,0,202.0,6.31,1135.8,454.3,227.2,227.2,0,646.7,32.33,29.89444049592113,9292.79,6956.25,6466.92,22715.97,56.23
C008,1,Steel,Large,3871,42916.6,10,5,2,115715.62,1735.73,0.915,29.55,Adani Electricity,10053.51,105.79,7348.2,280.68,7.0656,198.69,0,1935.5,4.67,9684.6,3873.9,1936.9,1936.9,0,5948.6,297.43,26.616082373761756,67358.49,66848.05,59486.34,193692.88,50.04
C008,2,Steel,Large,3799,79998.1,15,7,1,76029.27,1140.44,0.901,10.7,BESCOM,9059.81,184.54,6621.9,308.08,6.3672,223.8,0,1899.5,27.89,8996.8,3598.7,1799.4,1799.4,0,6356.3,317.82,22.490514701242933,60700.74,55673.11,63563.0,179936.85,47.36
C008,3,Steel,Large,2559,86812.8,15,5,3,92761.21,1391.42,0.891,5.07,Adani Electricity,10304.91,142.29,7531.95,133.39,7.2423,441.21,0,1279.5,40.18,9264.5,3705.8,1852.9,1852.9,0,4403.6,220.18,27.57810160364957,69042.88,72211.06,44036.31,185290.24,72.41
C008,4,Steel,Large,3191,53092.5,13,6,3,139278.45,2089.18,0.935,20.04,BESCOM,13122.06,51.89,9591.03,323.9,9.2221,263.7,0,1595.5,35.97,11461.0,4584.4,2292.2,2292.2,0,4997.8,249.89,33.35387079526703,87917.78,91323.72,49978.36,229219.86,71.83
C008,5,Steel,Large,4104,129816.7,19,5,3,115231.17,1728.47,0.967,25.75,BESCOM,14662.94,118.89,10717.27,243.12,10.3051,247.11,0,2052.0,41.41,11006.3,4402.5,2201.3,2201.3,0,5172.0,258.6,25.02812071056309,98241.66,70162.93,51720.48,220125.07,53.64
C008,6,Steel,Large,1237,19394.8,16,7,3,103000.99,1545.01,0.875,3.02,MSEDCL,14136.5,147.67,10332.5,348.37,9.9351,176.19,0,618.5,42.07,10704.6,4281.8,2140.9,2140.9,0,3746.6,187.33,27.069307510972468,94714.56,81910.84,37465.83,214091.22,173.07
C008,7,Steel,Large,1659,62134.7,22,7,2,91123.07,1366.85,0.961,20.29,BESCOM,12137.61,198.76,8871.49,129.07,8.5303,38.54,0,829.5,17.02,9526.3,3810.5,1905.3,1905.3,0,4964.1,248.2,32.99579771377013,81322.0,59563.53,49640.67,190526.2,114.84
C008,8,Steel,Large,2071,83606.2,11,5,3,90433.74,1356.51,0.955,22.89,BESCOM,10348.04,149.75,7563.48,204.11,7.2726,453.6,0,1035.5,33.54,9316.9,3726.8,1863.4,1863.4,0,5982.8,299.14,28.406609464706598,69331.9,57177.98,59828.34,186338.22,89.97
C008,9,Steel,Large,2755,69470.1,21,7,1,102394.68,1535.92,0.855,25.94,BESCOM,10444.93,54.08,7634.29,486.5,7.3407,63.73,0,1377.5,35.38,8985.5,3594.2,1797.1,1797.1,0,4754.3,237.71,34.59164484338129,69981.04,62186.07,47542.81,179709.91,65.23
C008,10,Steel,Large,3125,101148.1,22,6,2,132759.43,1991.39,0.866,29.45,BESCOM,13131.8,64.48,9598.15,196.76,9.229,6.2,0,1562.5,23.44,10001.2,4000.5,2000.2,2000.2,0,3524.2,176.21,24.518978911400005,87983.07,76798.34,35242.35,200023.77,64.01
C008,11,Steel,Large,288,13281.4,15,6,1,111794.06,1676.91,0.893,22.3,Adani Electricity,11580.69,183.85,8464.43,174.13,8.1389,39.48,0,144.0,11.98,10793.0,4317.2,2158.6,2158.6,0,6703.8,335.19,31.918674180502855,77590.64,71232.32,67037.85,215860.81,749.52
C008,12,Steel,Large,2631,33007.6,12,7,1,135065.52,2025.98,0.946,25.67,Tata Power,12810.24,186.44,9363.12,367.68,9.003,414.64,0,1315.5,43.95,10302.0,4120.8,2060.4,2060.4,0,3789.0,189.45,28.576585280724835,85828.59,82322.27,37889.83,206040.68,78.31
C008,13,Steel,Large,3880,132218.5,15,5,3,97495.12,1462.43,0.908,13.04,Tata Power,12078.06,155.4,8827.96,194.97,8.4884,256.18,0,1940.0,5.21,10479.9,4192.0,2096.0,2096.0,0,5915.3,295.76,25.76766991467219,80922.98,69522.74,59152.89,209598.6,54.02
C008,14,Steel,Large,3730,112834.9,13,6,2,118880.28,1783.2,0.883,18.02,Tata Power,12996.35,55.96,9499.15,341.63,9.1338,453.69,0,1865.0,11.94,10114.6,4045.8,2022.9,2022.9,0,3530.0,176.5,27.044626620210636,87075.52,79916.06,35300.36,202291.93,54.23
C008,15,Steel,Large,2264,65591.6,24,5,1,104916.89,1573.75,0.851,14.09,Adani Electricity,12015.91,57.42,8782.53,433.33,8.4447,421.96,0,1132.0,14.25,10201.2,4080.5,2040.2,2040.2,0,4960.9,248.05,26.94277932523776,80506.56,73907.97,49609.12,204023.65,90.12
C008,16,Steel,Large,1425,60800.9,24,5,1,99195.03,1487.93,0.865,1.33,MSEDCL,12120.47,181.98,8858.96,329.91,8.5182,14.83,0,712.5,33.77,11813.6,4725.4,2362.7,2362.7,0,7480.8,374.04,20.67280352035353,81207.13,80256.78,74808.03,236271.94,165.8
C008,17,Steel,Large,3662,165853.2,20,5,1,104166.91,1562.5,0.957,11.7,MSEDCL,17281.46,193.1,12631.18,388.56,12.1454,431.44,0,1831.0,0.11,11914.9,4766.0,2383.0,2383.0,0,4708.6,235.43,30.763581870973915,115785.79,75426.36,47086.43,238298.59,65.07
C008,18,Steel,Large,3343,140453.5,11,6,1,128950.38,1934.26,0.866,7.7,BESCOM,11592.51,132.44,8473.07,460.13,8.1472,202.12,0,1671.5,16.05,12604.2,5041.7,2520.8,2520.8,0,7681.7,384.08,31.247761466546994,77669.83,97596.51,76816.96,252083.3,75.41
C008,19,Steel,Large,3013,90649.6,16,5,3,126693.75,1900.41,0.964,26.64,BESCOM,13389.23,145.68,9786.31,396.39,9.4099,265.0,0,1506.5,41.45,10450.1,4180.0,2090.0,2090.0,0,4308.3,215.41,34.8689484010045,89707.83,76211.66,43082.86,209002.35,69.37
C008,20,Steel,Large,467,12130.2,12,5,2,109936.28,1649.04,0.923,13.47,MSEDCL,14468.68,119.99,10575.29,426.69,10.1685,33.69,0,233.5,19.37,11041.6,4416.6,2208.3,2208.3,0,4588.3,229.42,32.777618553109214,96940.15,78008.82,45883.25,220832.23,472.87
C009,1,Steel,Large,2259,94731.6,10,7,3,89163.86,1337.46,0.949,23.67,MSEDCL,8945.47,97.83,6538.33,332.88,6.2869,185.59,0,1129.5,30.05,8439.7,3375.9,1687.9,1687.9,0,5305.1,265.25,30.58378793965737,59934.66,55808.52,53050.61,168793.79,74.72
C009,2,Steel,Large,755,34430.9,8,7,3,74107.93,1111.62,0.853,12.92,BESCOM,9350.64,106.84,6834.47,102.68,6.5716,192.94,0,377.5,39.59,8355.2,3342.1,1671.0,1671.0,0,5153.6,257.68,28.93983263275223,62649.31,52919.71,51535.65,167104.68,221.33
C009,3,Steel,Large,2922,94636.4,11,5,1,92721.79,1390.83,0.976,25.25,Adani Electricity,11276.72,54.13,8242.26,302.18,7.9252,482.01,0,1461.0,19.21,8047.5,3219.0,1609.5,1609.5,0,2856.3,142.81,20.584940188623673,75554.03,56832.53,28562.61,160949.17,55.08
C009,4,Steel,Large,3793,107497.1,17,5,2,68529.23,1027.94,0.865,0.7,Adani Electricity,9951.77,106.22,7273.84,289.6,6.9941,222.06,0,1896.5,49.74,8829.1,3531.6,1765.8,1765.8,0,5410.5,270.52,28.18071681827454,66676.83,55800.3,54104.7,176581.83,46.55
C009,5,Steel,Large,4855,198771.3,12,5,1,65863.49,987.95,0.922,0.93,Adani Electricity,10677.62,75.25,7804.37,198.76,7.5042,419.27,0,2427.5,17.81,8488.9,3395.5,1697.8,1697.8,0,4473.1,223.65,32.402224606946284,71540.06,53506.8,44730.61,169777.46,34.97
C009,6,Steel,Large,1213,52435.0,11,7,1,94985.22,1424.78,0.925,20.32,BESCOM,8858.33,199.96,6474.63,160.21,6.2256,408.38,0,606.5,10.37,8846.9,3538.7,1769.4,1769.4,0,5552.7,277.63,31.73582494190131,59350.81,62059.8,55526.67,176937.28,145.87
C009,7,Steel,Large,2334,91569.2,15,5,1,81312.75,1219.69,0.942,23.78,Adani Electricity,8213.21,84.16,6003.11,485.61,5.7722,454.73,0,1167.0,36.11,7640.8,3056.3,1528.2,1528.2,0,4696.3,234.82,28.000799431480438,55028.5,50823.7,46963.2,152815.4,65.47
C009,8,Steel,Large,3981,83723.2,21,6,2,78018.64,1170.28,0.869,3.74,MSEDCL,7907.81,126.94,5779.89,137.47,5.5576,377.31,0,1990.5,24.6,8122.9,3249.1,1624.6,1624.6,0,4789.5,239.48,24.5367121743407,52982.32,61579.65,47895.47,162457.44,40.81
C009,9,Steel,Large,3048,142492.1,24,7,1,82481.94,1237.23,0.977,13.24,Adani Electricity,9943.97,116.52,7268.14,340.85,6.9886,295.7,0,1524.0,40.33,8235.7,3294.3,1647.1,1647.1,0,3940.6,197.03,27.14725075667439,66624.59,58682.51,39405.95,164713.06,54.04
C009,10,Steel,Large,1527,29952.6,13,7,3,84842.18,1272.63,0.854,19.21,MSEDCL,8712.81,143.99,6368.27,470.55,6.1233,9.56,0,763.5,23.84,9358.3,3743.3,1871.7,1871.7,0,7258.1,362.9,30.315830636458408,58375.81,56208.9,72580.65,187165.35,122.57
C009,11,Steel,Large,1825,76973.9,10,6,1,86161.4,1292.42,0.953,8.98,MSEDCL,13427.54,199.67,9814.31,370.73,9.4368,414.23,0,912.5,14.73,10258.1,4103.2,2051.6,2051.6,0,5089.0,254.45,20.2147291650059,89964.52,64306.45,50890.24,205161.21,112.42
C009,12,Steel,Large,3779,154020.4,16,7,1,102265.77,1533.99,0.96,4.29,Adani Electricity,14951.26,65.66,10928.02,259.64,10.5077,361.57,0,1889.5,14.02,10729.1,4291.7,2145.8,2145.8,0,3414.5,170.73,30.311095462043564,100173.47,80264.2,34145.16,214582.83,56.78
C009,13,Steel,Large,2906,110167.2,20,5,3,109243.39,1638.65,0.918,18.96,BESCOM,11027.52,152.26,8060.12,145.17,7.7501,421.04,0,1453.0,12.11,10226.9,4090.7,2045.4,2045.4,0,5806.0,290.3,27.173898262928354,73884.42,72592.88,58059.8,204537.09,70.38
C009,14,Steel,Large,4323,112623.8,21,6,3,90104.34,1351.57,0.968,6.33,Tata Power,12451.45,137.49,9100.88,436.89,8.7508,274.49,0,2161.5,10.96,9436.7,3774.7,1887.3,1887.3,0,3610.3,180.52,20.50503767320809,83424.7,69206.11,36103.46,188734.27,43.66
C009,15,Steel,Large,3612,161374.5,17,6,2,89673.77,1345.11,0.859,5.64,BESCOM,10556.6,128.94,7715.92,285.27,7.4192,117.33,0,1806.0,15.16,9228.2,3691.3,1845.6,1845.6,0,4444.6,222.23,24.349551784154137,70729.24,69388.73,44445.59,184563.56,51.1
C009,16,Steel,Large,2037,33294.7,9,6,2,132350.47,1985.26,0.944,21.62,Tata Power,10502.04,162.3,7676.04,227.03,7.3808,0.07,0,1018.5,25.56,10858.9,4343.6,2171.8,2171.8,0,6175.0,308.75,20.702778627914046,70363.69,85064.14,61750.27,217178.1,106.62
C009,17,Steel,Large,68,1351.4,18,5,1,106886.32,1603.29,0.867,25.18,Tata Power,14105.96,176.41,10310.18,225.34,9.9136,394.47,0,34.0,44.59,10705.8,4282.3,2141.2,2141.2,0,5402.9,270.15,26.507261293647943,94509.94,65577.19,54029.2,214116.33,3148.77
C009,18,Steel,Large,3450,102646.3,8,7,1,113621.48,1704.32,0.942,2.68,Adani Electricity,12818.38,70.87,9369.07,201.69,9.0087,437.76,0,1725.0,9.14,11436.9,4574.8,2287.4,2287.4,0,5218.2,260.91,24.176591123756516,85883.13,90673.89,52181.87,228738.89,66.3
C009,19,Steel,Large,2403,85002.7,12,6,1,95583.59,1433.75,0.897,8.07,BESCOM,11867.51,107.77,8674.07,446.33,8.3405,237.98,0,1201.5,5.55,9134.7,3653.9,1826.9,1826.9,0,3112.7,155.64,29.516362179298753,79512.34,72054.15,31127.41,182693.89,76.03
C009,20,Steel,Large,2782,74089.9,9,5,1,95629.5,1434.44,0.963,5.58,Adani Electricity,8607.49,182.02,6291.29,186.3,6.0493,338.91,0,1391.0,30.39,9593.3,3837.3,1918.7,1918.7,0,6015.5,300.78,24.42952216357749,57670.18,74040.02,60155.19,191865.39,68.97
